"","County","PCT_HARVEST_ACRES","pct_irrigated_acres","farms_per_acres","pct_manure_acres","PCT_NEMATODE_ACRES","PCT_DISEASE_ACRES","PCT_DEFOLIATE_ACRES","PCT_AU","Herbicides","Fungicides","Insecticides","MEAN_AS","MEAN_SE","MEAN_HG","MEAN_PB","MEAN_ZN","MEAN_CU","MEAN_NA__PCT","MEAN_MG_PCT","MEAN_TI_PCT","MEAN_CA_PCT","MEAN_FE_PCT","MEAN_AL_PCT","MEAN_P_PCT","Facilities_per_pop","RADON_ZONE"
"2967","Island",0.019898553,0.012082882,0.000292937,0.003811197,0.0000724792,0.0000332196,0,0.066784712,77.00754333,205.9578833,99.6696,6.467,0.178,0.06,12.596,95.106,17.903,2.061,0.98,0.407,1.889,3.537,7.032,0.183,0.0000838481,3
"2968","Jefferson",0.002451603,0.002178965,0.0000386417,0.000933126,0,0,0,0.003817733,95.88108235,406.4857882,197.3848941,6.805,0.247,0.048,6.422,77.941,35.548,2.014,1.219,0.498,1.111,3.917,7.747,0.079,0.000231187,3
"2969","King",0.00688602,0.006202499,0.000241163,0.005691044,0,0.0000745167,0.0000433552,0.002592999,12.1038,51.3138,24.9174,32.782,0.385,0.274,13.963,84.976,41.615,1.833,1.111,0.44,1.765,3.744,7.817,0.103,0.000500854,3
"2970","Kitsap",0.011324384,0.004731837,0.000389259,0.001457649,0.0000717782,0.000659807,0.0000386498,0.032093868,6.0519,25.6569,12.4587,4.378,0.157,0.045,6.38,55.877,19.805,2.149,0.988,0.432,1.905,2.981,6.823,0.062,0.000254344,3
"2971","Kittitas",0.044676821,0.136225762,0.000515005,0.013724974,0.000127319,0.000527059,0.000414549,0.005101893,1892.540591,841.5931765,394.7697882,5.672,0.12,0.038,6.646,87.585,27.14,1.88,2.41,0.619,2.078,5.074,7.785,0.074,0.000659433,2
"2972","Klickitat",0.079135113,0.11826531,0.000197756,0.001496707,0.000708967,0.006209202,0.001416292,0.00832738,21684.58893,2907.093,1162.812,3.469,0.132,0.078,9.307,93.174,32.53,1.862,0.961,0.808,2.291,5.354,8.47,0.094,0.000417515,2
"2973","Lewis",0.024990277,0.023726173,0.000135967,0.006919546,0,0.000587478,0.000140029,0.005252548,57.18468667,1.405366667,NA,4.711,0.388,0.089,6.963,79.143,38.395,1.755,0.869,0.599,1.581,4.163,8.592,0.101,0.000437318,3
"2974","Lincoln",0.340824824,0.261408599,0.0000941623,0.000408037,0.000253919,0.002917696,0.000145807,0.00420718,215927.969,19865.2061,7113.9177,4.611,0.117,0.017,21.915,76.399,14.278,1.595,0.854,0.578,2.02,3.874,6.856,0.088,0.001767478,2
"2975","Mason",0.007462917,0.005875189,0.0000996047,0.000722506,0,0.001587728,0.0000222996,0.004304726,NA,NA,NA,4.008,0.308,0.048,5.908,79.932,69.294,1.619,1.679,0.773,2.139,5.603,7.52,0.085,0.000303613,3
"2976","Okanogan",0.020915704,0.269604125,0.000306905,0.000878972,0.000250463,0.005033362,0.004787897,0.001374199,5569.775573,206.8186,37.3761,7.154,0.248,0.027,18.652,76.938,20.142,2.412,0.77,0.362,2.377,3.008,7.545,0.097,0.000530786,1
"2977","Pacific",0.009985441,0.009820699,0.000159634,0.002844044,0,0.001486514,0,0.01010201,NA,NA,NA,7.275,1.19,0.118,9.138,83.734,41.154,0.896,0.891,0.67,0.826,5.494,8.181,0.068,0.000476554,3
"2978","Pend Oreille",0.016841613,0,0.000053716,0.000401226,0,0,0,0.002995273,NA,NA,NA,5.716,0.292,0.06,27.854,66.868,17.253,1.457,1.704,0.36,3.139,2.771,6.299,0.088,0.000596659,1
"2979","Pierce",0.012141918,0.012176515,0.000232667,0.005783802,0.0000968724,0.000413438,0,0.000672097,14.1211,59.8661,29.0703,8.44,0.324,0.124,12.824,76.193,38.418,1.794,1.046,0.48,1.693,3.774,8.676,0.107,0.000366713,3
"2980","San Juan",0.011600444,0.009245637,0.000140886,0.000508196,0.00000755,0.0000150949,0.0000150949,0.005737509,95.88108235,406.4857882,197.3848941,6.351,0.166,0.045,15.121,122.519,30.82,1.668,1.047,0.455,1.732,4.125,7.263,0.177,0,3
"2981","Skagit",0.050503588,0.035609773,0.000183874,0.011837923,0.001832234,0.012086071,0.006039375,0.004044406,25789.23198,95906.8053,46533.2445,8.305,0.294,0.073,13.08,95.834,28.59,2.279,1.472,0.501,2.24,4.128,7.908,0.104,0.000602064,3
"2982","Skamania",0.001086603,0.000782243,0.0000167027,0.0000463964,0.000352818,0.000261676,0.000202598,0.008211636,NA,NA,NA,5.519,0.411,0.12,18.436,83.94,55.167,2.403,1.152,0.62,2.396,4.55,9.409,0.103,0.000202593,1
"2983","Snohomish",0.017861533,0.011108326,0.000194209,0.007663784,0.000135243,0.000516468,0.00015532,0.000267644,497.6138,1151.5942,556.4886,11.393,0.33,0.078,9.328,82.719,31.352,2.075,1.401,0.47,2.073,4.117,7.665,0.087,0.000277217,3
"2984","Spokane",0.27659809,0.07487491,0.000342207,0.005285783,0.0000105294,0.010246909,0.0000684414,0.010983693,78529.57959,3555.8717,797.3568,5.666,0.122,0.023,28.803,73.699,13.129,1.549,0.742,0.542,1.797,3.454,6.911,0.09,0.000409151,1
"2985","Stevens",0.044447462,0.044920399,0.000158671,0.001530126,0,0.000201721,0,0.004625323,4295.989113,354.0713,124.587,6.38,0.589,0.127,34.341,151.472,19.279,1.547,0.92,0.371,2.156,3.148,6.725,0.091,0.000349423,1
"2986","Thurston",0.03578861,0.038979693,0.000484722,0.015099077,0.000957325,0.003930284,0.0000242361,0.148014546,6.0519,25.6569,12.4587,7.392,0.514,0.087,11.753,76.219,35.123,1.512,0.881,0.463,1.437,3.548,7.513,0.226,0.000197729,3
"2987","Wahkiakum",0.017467692,0.006485664,0.000038151,0.002528864,0,0.00037606,0,0.066082843,NA,NA,NA,7.872,0.444,0.046,9.581,90.354,28.422,1.181,0.901,0.741,1.123,5.469,7.799,0.075,0.000261506,3
"2988","Walla Walla",0.380403358,0.306449634,0.000614537,0.004696269,0.019667597,0.041376034,0.013209544,0.138582986,138132.0608,86527.1389,40723.3374,4.653,0.102,0.011,13.014,73.814,19.994,2.074,1.034,0.57,2.134,4.001,7.145,0.104,0.000471185,2
"2989","Whatcom",0.043728531,0.036153038,0.00030956,0.025530622,0.001318128,0.004876825,0.003111831,0.04601593,3564.7439,14040.5753,6814.9089,9.796,0.267,0.112,12.348,87.942,30.187,2.23,1.673,0.535,2.444,4.546,7.513,0.095,0.000491565,3
"2990","Whitman",0.546448068,0.129064107,0.0000710358,0.000546043,0.000409233,0.036911336,0.006297788,0.009468755,263742.3834,6475.1449,NA,3.774,0.119,0.012,15.13,65.321,17.362,1.607,0.807,0.558,1.918,3.598,6.898,0.092,0.000760923,2
"2991","Yakima",0.093468928,0.550725614,0.001179954,0.010202106,0.002197193,0.026976219,0.0209536,0.021105838,50111.5274,15193.3646,7213.5873,3.749,0.129,0.093,5.751,86.335,30.868,2.169,1.124,0.638,2.484,4.606,8.47,0.082,0.000444782,2
"2992","Barbour",0.06960248,0.007179978,0.0000364697,0.004080051,0,0.000224897,0,0.390471204,144.2106151,0.079605263,NA,17.903,2.981,0.305,28.486,81.182,22.433,0.175,0.323,0.366,0.233,3.782,5.49,0.049,0,2
"2993","Berkeley",0.151517507,0.015441337,0.000136047,0.03007125,0.002665647,0.025887804,0.013191702,0.715830422,8776.37814,5.7255,NA,7.37,0.345,0.174,28.151,63.158,18.088,0.168,0.414,0.259,5.263,2.305,4.193,0.041,0.000276662,1
"2994","Boone",0.000760786,0,0,0.0000527893,0,0.0000217368,0,0.199883633,NA,NA,NA,5.48,0.459,0.034,21.988,58.672,13.085,0.406,0.285,0.278,0.107,2.108,4.777,0.03,0.000313295,3
"2995","Braxton",0.029856322,0,0.00000908,0.007483,0,0,0,0.129373268,288.1392828,NA,NA,9.144,0.192,0.043,29.8,79.887,19.187,0.368,0.354,0.403,0.134,3.193,5.226,0.04,0.00034009,2
"2996","Brooke",0.05455032,0.0060969,0.0000677433,0.008671147,0.000929134,0.000169358,0.000392347,2.320718272,286.9316737,0.079605263,NA,8.501,0.566,0.046,33.503,107.224,17.67,0.492,0.87,0.274,2.365,3.977,4.439,0.075,0.001532597,1
"2997","Cabell",0.027092303,0.006667289,0.0000867995,0.004350826,0,0.000206149,0.000195299,0.653051544,128.5185,NA,NA,7.932,0.313,0.042,27.333,73.38,18.018,0.456,0.389,0.396,0.257,2.729,5.926,0.043,0.000320301,2
"2998","Calhoun",0.033472598,0,0.0000111353,0.002009915,0.000100217,0,0.000128984,0.133622371,0.732692308,NA,NA,9.144,0.243,0.077,31.498,87.741,21.637,0.532,0.485,0.393,0.235,3.379,6.123,0.053,0.000263783,2
"2999","Clay",0.008716407,0,0,0.001454249,0,0.000112098,0,0.03643252,NA,NA,NA,5.128,0.5,0.041,20.575,52.438,12.027,0.251,0.206,0.324,0.071,1.884,4.002,0.026,0.000387222,2
"3000","Doddridge",0.0507832,0.004324568,0.000048755,0.009560854,0,0.000316908,0,0.328601254,23.367,NA,NA,11.067,0.241,0.041,27.613,82.375,22.692,0.52,0.443,0.349,0.212,3.528,5.646,0.048,0.000270161,2
"3001","Fayette",0.010414952,0.000504967,0.00000701,0.001734657,0,0.000116891,0,0.084673668,73.17039231,NA,NA,5.486,0.215,0.026,11.111,39.287,12.16,0.12,0.175,0.241,0.075,1.423,2.906,0.019,0.000147124,2
"3002","Gilmer",0.037161467,0,0.00000459,0.003234628,0,0.000226669,0,0.008555,25.7037,NA,NA,9.768,0.158,0.045,26.101,76.74,19.041,0.578,0.452,0.383,0.176,3.513,5.71,0.048,0.000139665,2
"3003","Grant",0.048021356,0.003702961,0.0000195235,0.028413232,0.000357033,0,0,0.331232132,930.0608737,0.079605263,NA,6.766,0.336,0.045,19.801,76.158,14.407,0.109,0.258,0.298,2.274,2.162,3.552,0.029,0.000619524,1
"3004","Greenbrier",0.044942675,0.000909042,0.0000274543,0.008253065,0.0000836776,0.0000752451,0,0.007811948,718.0961737,0.079605263,NA,9.714,0.298,0.086,20.283,64.169,16.819,0.151,0.307,0.277,0.731,2.295,3.914,0.029,0.00017415,1
"3005","Hampshire",0.06750828,0.002748712,0.0000339347,0.028740285,0,0.006694836,0.0022203,0.452450893,1127.76167,0.4565,NA,10.526,0.354,0.375,30.315,66.442,14.527,0.118,0.285,0.252,0.658,2.428,3.499,0.028,0.00019799,1
"3006","Hancock",0.037263016,0,0.000053056,0.005623939,0.000970253,0.000247595,0.00040971,1.596297686,288.3566737,0.079605263,NA,11.272,0.429,0.04,40.503,126.076,22.006,0.476,0.515,0.31,0.811,3.894,5.211,0.059,0.000826522,1
"3007","Hardy",0.057968194,0,0.0000160399,0.048616933,0.000879521,0.0000659418,0.0000619318,0.072519635,8666.939466,0.079605263,NA,8.932,0.347,0.075,22.88,87.062,16.994,0.161,0.391,0.282,1.584,2.709,4.474,0.033,0.000947194,1
"3008","Harrison",0.077588664,0.002546658,0.0000262542,0.005299598,0.000205765,0.000153775,0,0.340907825,145.535026,NA,NA,17.254,0.655,0.074,37.119,116.79,31.972,0.385,0.454,0.373,0.536,4.932,6.089,0.074,0.000262192,2
"3009","Jackson",0.07213297,0.004164767,0.0000463856,0.009774115,0.000500302,0.000115964,0,0.00319852,337.07894,0.3355,NA,10.277,0.196,0.032,26.861,70.279,21.19,0.527,0.476,0.382,0.29,3.395,5.679,0.046,0.00025,2
"3010","Jefferson",0.284022428,0.014408647,0.000199402,0.027724276,0.00040517,0.009526989,0.003877263,0.301804086,37920.61528,20.8835,NA,4.536,0.308,0.486,22.928,53.068,16.254,0.298,0.51,0.278,8.152,2.019,4.409,0.044,0.001469543,1
"3011","Kanawha",0.003543535,0,0.00000858,0.00056772,0,0.00000686,0,0.092962433,216.1044621,NA,NA,7.068,0.401,0.049,28.996,77.922,18.772,0.317,0.32,0.361,0.169,2.553,5.193,0.034,0.000394856,3
"3012","Lewis",0.047069436,0.001170622,0.0000160359,0.005708788,0.000219941,0.00200449,0,0.107219357,21.7053,NA,NA,11.834,0.246,0.044,27.189,80.841,21.503,0.443,0.432,0.382,0.272,3.627,5.732,0.05,0.000295526,2
"3013","Lincoln",0.009918147,0.01551848,0.0000249379,0.000830075,0.0000427506,0.000295692,0.000260066,0.039502971,72.03482069,NA,NA,7.443,0.455,0.047,26.016,63.586,15.751,0.369,0.33,0.363,0.182,2.584,5.622,0.036,0,2
"3014","Logan",0.000510991,0,0.00000343,0.0000540141,0,0,0,0.227297406,72.03482069,NA,NA,6.217,0.803,0.037,30.821,47.322,12.534,0.469,0.288,0.293,0.131,2.009,5.02,0.028,0.0000265182,3
"3015","McDowell",0.000283932,0,0,0.0000153358,0,0.000144108,0.0000676723,0.108547545,NA,NA,NA,6.313,0.626,0.044,28.056,74.026,17.106,0.418,0.354,0.294,0.337,2.32,4.909,0.033,0.000109774,3
"3016","Marion",0.046093976,0.001580107,0.0000601945,0.003561511,0,0.000247467,0.000116209,0.501654558,21.17127368,0.079605263,NA,12.773,0.437,0.093,32.029,80.401,23.738,0.381,0.362,0.32,0.704,3.441,4.851,0.05,0.000565391,2
"3017","Marshall",0.108020613,0.003228306,0.0000850871,0.017212626,0,0.000425436,0.000280287,0.083250254,320.8605923,NA,NA,13.402,0.408,0.047,29.315,94.959,24.822,0.579,0.497,0.332,0.61,3.452,5.906,0.068,0.000563079,1
"3018","Mason",0.107597516,0.005883965,0.0000772819,0.012312416,0.00038544,0.000734178,0.000126461,0.053686243,17804.06254,3.1955,NA,10.253,0.266,0.033,26.989,71.137,18.89,0.526,0.441,0.379,0.24,3.141,5.893,0.048,0.000847556,2
"3019","Mercer",0.030764191,0.001233093,0.000025999,0.005582347,0.0000185707,0.000183231,0,0.381134573,111.572232,0.159210526,NA,7.678,0.448,0.049,26.928,91.517,16.031,0.19,0.323,0.277,0.391,2.351,3.804,0.034,0.000238171,1
"3020","Mineral",0.071267432,0.016620522,0.0000379789,0.016596786,0.0005209,0.003095282,0.000109981,0.726060519,1604.680474,0.079605263,NA,11.511,0.548,0.912,31.79,108.711,17.595,0.135,0.303,0.302,0.459,2.957,4.277,0.041,0.000332373,1
"3021","Mingo",0.00053775,0,0.00000369,0.000132778,0,0.0000909774,0,0.111969508,NA,NA,NA,5.71,0.538,0.033,16.308,38.686,7,0.376,0.214,0.175,0.102,1.695,3.519,0.021,0.000141578,3
"3022","Monongalia",0.053187946,0.002771496,0.0000427041,0.006696002,0,0,0,0.080448263,517.9638846,NA,NA,11.241,0.385,0.085,27.129,79.324,19.84,0.329,0.304,0.322,0.337,3.217,4.701,0.047,0.000403098,1
"3023","Monroe",0.077379476,0.006868059,0.0000428841,0.011753552,0.000180978,0.00016274,0,0.000205098,1890.78858,1.3035,NA,8.868,0.213,0.046,23.39,67.519,13.433,0.217,0.392,0.291,0.412,2.42,3.938,0.033,0.000137146,1
"3024","Morgan",0.03960846,0,0.0000136065,0.005218085,0.000373239,0.00050344,0.000157608,0.002283415,388.23888,1.056,NA,13.007,0.318,0.608,31.375,68.126,16.717,0.142,0.3,0.308,0.512,2.839,4.353,0.036,0.000133842,1
"3025","Nicholas",0.021718368,0.00051574,0.0000167138,0.002096386,0,0,0.00000716,0.184904978,80.18049231,NA,NA,4.503,0.315,0.031,14.807,52.097,10.251,0.168,0.176,0.274,0.07,1.591,3.359,0.023,0.000301182,2
"3026","Ohio",0.097846431,0.009702829,0.00012918,0.016692885,0,0.000708096,0,0.813448697,391.9991474,0.159210526,NA,13.788,0.878,0.065,29.166,83.417,21.859,0.521,0.535,0.326,1.103,3.588,6.017,0.07,0.000695806,1
"3027","Pendleton",0.044322495,0.003383943,0.0000156664,0.023137041,0.000122784,0.0000552054,0,0.003304423,3662.774674,0.079605263,NA,8.773,0.181,0.027,18.454,56.065,12.959,0.217,0.407,0.276,0.493,2.378,3.741,0.033,0.000610054,1
"3028","Pleasants",0.036488131,0,0.0000232187,0.00243796,0,0.000572727,0,1.094803533,133.1919,NA,NA,13.095,0.289,0.041,28.525,76.928,22.093,0.501,0.493,0.378,0.251,3.781,5.977,0.047,0.001197764,2
"3029","Pocahontas",0.027956946,0.001547818,0.0000116128,0.001466529,0,0,0,0.037132893,175.7307,NA,NA,8.417,0.279,0.043,19.591,68.174,14.933,0.215,0.344,0.309,0.26,2.382,3.908,0.033,0.000328551,1
"3030","Preston",0.082801298,0.004718276,0.0000311833,0.019069797,0.002777714,0.002278781,0.000441364,0.065710889,4496.793847,0.159210526,NA,11.266,0.613,0.117,18.72,73.596,14.23,0.089,0.173,0.303,0.184,2.76,3.392,0.029,0.000613622,1
"3031","Putnam",0.046429081,0.01276666,0.0000535103,0.004517159,0,0.000976563,0.000726848,0.245562795,1048.11786,0.079605263,NA,10.339,0.226,0.041,28.756,66.715,18.052,0.496,0.385,0.364,0.258,2.902,5.213,0.042,0.000348912,2
"3032","Raleigh",0.017239452,0,0.0000256425,0.000638498,0,0.0000632515,0,0.137426853,42.0606,NA,NA,12.186,0.471,0.033,15.134,50.946,15.504,0.333,0.257,0.242,0.184,1.976,3.519,0.029,0.0000757384,2
"3033","Randolph",0.025867374,0.00000451,0.00000451,0.006058158,0,0.000259435,0,0.071099626,2288.982524,0.079605263,NA,6.036,0.38,0.052,14.983,50.245,9.781,0.098,0.195,0.283,0.083,1.701,3.27,0.024,0.000353832,2
"3034","Ritchie",0.048682151,0.003820302,0.0000172241,0.006259232,0,0.0000103345,0,0.049396824,216.1044621,NA,NA,12.619,0.315,0.086,28.876,77.705,22.176,0.522,0.48,0.393,0.217,3.501,6.086,0.047,0.000193367,2
"3035","Roane",0.048123385,0.002164083,0.0000226098,0.000807494,0,0.0000796727,0.000149656,0.040537474,NA,NA,NA,10.161,0.223,0.037,28.786,84.179,19.515,0.539,0.469,0.389,0.215,3.33,5.868,0.05,0.000323708,2
"3036","Summers",0.037694272,0.003454565,0.0000169966,0.002154323,0,0.000209625,0,0.208933352,201.6888923,NA,NA,5.432,0.176,0.033,16.846,40.416,11.304,0.199,0.279,0.266,0.235,1.768,3.076,0.025,0.000076929,1
"3037","Taylor",0.085350973,0,0.0000266805,0.012824435,0,0,0,0.461036671,NA,NA,NA,14.481,0.858,0.106,37.691,100.112,26.467,0.243,0.336,0.341,0.576,3.724,4.944,0.057,0.000124309,2
"3038","Tucker",0.021572451,0,0.00000742,0.003216945,0,0.0000964712,0,0.119609635,325.1646,NA,NA,6.883,0.23,0.036,14.472,57.02,12.375,0.122,0.181,0.246,0.084,1.631,2.826,0.021,0.000273187,2
"3039","Tyler",0.052043375,0,0.0000239748,0.00845113,0,0,0,0.389879221,145.1573474,0.159210526,NA,13.143,0.32,0.041,26.317,79.737,24.094,0.496,0.481,0.36,0.217,3.918,6.014,0.047,0.000938282,2
"3040","Upshur",0.054629819,0.00327594,0.0000572409,0.015133609,0.000241565,0.000440315,0.000422702,0.430417354,46.734,NA,NA,11.737,0.735,0.083,25.097,76.455,20.664,0.25,0.364,0.363,0.279,3.355,5.494,0.047,0.000256366,2
"3041","Wayne",0.009481345,0,0.00000915,0.001516161,0.000334727,0,0.000141346,0.024883941,537.441,NA,NA,5.977,0.292,0.045,21.311,52.029,11.857,0.357,0.261,0.287,0.141,1.979,4.583,0.029,0.000233084,2
"3042","Webster",0.004146813,0.000261283,0.00000843,0.0000758563,0.000154135,0.000207903,0,0.274950669,NA,NA,NA,5.699,0.217,0.041,16.92,55.595,9.754,0.111,0.189,0.285,0.056,1.811,3.368,0.025,0.000514456,2
"3043","Wetzel",0.028308071,0,0.00000432,0.001798711,0,0.0000475621,0,0.284570213,216.8371544,NA,NA,13.414,0.253,0.042,28.106,81.263,25.137,0.514,0.479,0.352,0.259,3.659,5.915,0.056,0.000621715,1
"3044","Wirt",0.045877603,0.000811757,0.0000199612,0.010140314,0,0.000518993,0.000119768,0.319883964,72.03482069,NA,NA,9.949,0.179,0.071,24.132,64.672,16.377,0.592,0.422,0.379,0.205,3.27,5.177,0.043,0.000170271,2
"3045","Wood",0.062961778,0.001202114,0.000037307,0.01212892,0,0.000331618,0,0.311384134,1781.39394,0.7755,NA,11.008,0.215,0.027,26.412,67.591,17.423,0.531,0.508,0.375,0.361,3.546,5.981,0.049,0.000306867,2
"3046","Wyoming",0.001793472,0,0.00000623,0.000121433,0,0,0,0.249434896,42.0606,NA,NA,5.908,0.444,0.029,19.273,48.809,10.775,0.364,0.24,0.24,0.153,1.674,3.616,0.026,0.000466781,3
"3047","Adams",0.178499132,0.160818289,0.000145241,0.013468849,0.013024048,0.037785399,0.02233083,0.000493226,52858.8288,139113.6774,15175.47564,4.02,0.308,0.023,9.114,27.314,14.282,0.448,0.36,0.282,0.69,1.755,2.669,0.034,0.000214558,2
"3048","Ashland",0.015351633,0.000906003,0.00000272,0.00351093,0,0,0,0.023983217,1218.2766,49.5972,61.13968,3.309,0.4,0.037,13.282,60.134,16.414,0.991,0.578,0.625,1.171,2.395,4.275,0.046,0.000533618,2
"3049","Barron",0.34449893,0.064449043,0.0000579341,0.110394289,0.002180429,0.006859045,0.003242554,0.023237263,114128.2343,21644.0931,6578.61608,3.96,0.359,0.037,15.752,58.045,20.823,0.79,0.438,0.461,0.818,2.354,3.859,0.075,0.000667215,2
"3050","Bayfield",0.034050749,0.000735508,0.0000145418,0.007117058,0,0.000191339,0.0000153071,0.02982306,3428.88303,17.4498,154.28892,3.625,0,0.026,12.154,47.728,13.918,0.75,0.598,0.573,1.044,2.841,4.004,0.04,0.000199827,2
"3051","Brown",0.386001633,0.006928703,0.0000761675,0.132368951,0.000888621,0.002465288,0.000761675,0.029137174,66984.28257,4274.594186,2754.285977,2.363,0.258,0.027,10.558,35.388,12.921,0.653,2.338,0.278,4.599,1.958,3.461,0.056,0.000621753,2
"3052","Buffalo",0.292626888,0.024920111,0.0000396361,0.093402523,0.008490938,0,0.000946863,0.136021486,89038.66378,2.613,3481.6844,3.721,0.213,0.016,13.508,24.551,7.712,0.536,0.738,0.224,1.452,1.492,3.123,0.057,0.000434657,1
"3053","Burnett",0.071160678,0.003388097,0.0000106488,0.015194078,0.00000887,0.001354278,0.000145987,0.030650952,23338.01585,18.4275,943.54452,3.397,0.238,0.014,8.646,34.281,13.33,0.663,0.506,0.441,0.888,2.929,3.361,0.028,0.000765599,2
"3054","Calumet",0.47309476,0.000696578,0.0000314838,0.122467918,0.00543095,0.000960255,0.0077332,0.126895229,65363.06548,168.363,2158.87844,3.313,0.387,0.035,15.806,55.926,22.523,0.686,2.608,0.357,5.291,2.571,4.949,0.068,0.00056607,2
"3055","Chippewa",0.290792276,0.022992152,0.0000675225,0.08990242,0.000643714,0.0006017,0.000051017,0.076367705,118894.9117,1371.369729,4929.555672,5.792,0.187,0.049,19.262,70.104,13.44,0.807,0.415,0.466,0.818,2.309,4.303,0.085,0.000561645,2
"3056","Clark",0.337923885,0.008260584,0.0000576767,0.131155513,0.002467281,0.000416554,0.001371424,0.061342849,117905.3962,81.8085,4583.73904,3.809,0.374,0.046,18.035,70.443,11.525,0.672,0.333,0.428,0.597,1.763,4.338,0.07,0.000536401,2
"3057","Columbia",0.464390631,0.03642626,0.0000903293,0.078015034,0.006165955,0.003236144,0.002319106,0.098485405,226980.862,160.1844,8845.68588,2.793,0.179,0.016,8.727,31.437,10.68,0.492,0.473,0.235,0.874,1.509,3.004,0.033,0.000628955,2
"3058","Crawford",0.230985177,0.008558,0.0000573662,0.078977671,0.002732719,0.001647976,0.001220336,0.211270975,52302.29836,366.3657,2069.31684,3.044,0.181,0.017,9.614,37.414,11.14,0.433,1.422,0.146,2.559,1.198,2.648,0.035,0.000927913,1
"3059","Dane",0.455392689,0.021306589,0.000122394,0.121607551,0.011106277,0.005831994,0.002124855,0.11192653,312783.0345,280.5921,11601.2076,5.543,0.408,0.03,15.791,56.487,14.065,0.611,1.252,0.286,2.146,2.181,4.155,0.052,0.000365746,1
"3060","Dodge",0.534864979,0.006000273,0.0000482365,0.123282092,0.012288242,0.01044492,0.000656361,0.107660118,250514.2535,238.4937,9401.18424,5.696,0.261,0.035,13.413,50.323,25.079,0.758,2.145,0.299,3.592,2.553,4.735,0.075,0.000791646,1
"3061","Door",0.054252309,0.003268958,0.0000270325,0.010164891,0,0.001706346,0.000752296,0.047728878,27486.766,2881.481957,1213.062545,2.592,0.134,0.025,11.6,30.145,6.707,0.688,2.579,0.264,4.502,1.845,3.758,0.031,0.000393405,1
"3062","Douglas",0.027056122,0.002995326,0.0000168929,0.003707996,0,0.000134274,0,0.111630717,7.595,NA,NA,4.688,0.151,0.038,11.6,58.549,18.425,0.745,0.777,0.553,1.15,2.934,4.494,0.048,0.000323423,2
"3063","Dunn",0.370631417,0.109476826,0.000110327,0.073068954,0.002689444,0.005937757,0.006418854,0.236155222,141135.4036,9560.0031,6203.334187,4.084,0.178,0.015,11.38,30.221,7.84,0.44,0.369,0.24,0.718,1.537,2.98,0.064,0.000326158,2
"3064","Eau Claire",0.236556708,0.042367751,0.0000605357,0.053017198,0,0.000307949,0.000199176,0.056943565,64899.38143,0.882818182,2408.0614,4.386,0.471,0.03,16.348,51.076,12.117,0.616,0.292,0.326,0.591,2.079,3.855,0.164,0.000322089,2
"3065","Florence",0.021408757,0,0.00000942,0.003847671,0.000890854,0.000798911,0.000516721,0.200941587,357.381847,1362.444047,143.8674324,7.025,1.081,0.045,13.48,47.82,11.279,0.666,0.604,0.338,1.255,2.068,3.477,0.047,0,2
"3066","Fond du Lac",0.526222578,0.009012226,0.0000489684,0.137021742,0.00571502,0.002177053,0.001510467,0.153506687,171948.7287,242.0925,6351.82436,4.128,0.285,0.048,14.64,52.056,21.005,0.722,3.582,0.34,6.199,2.567,4.338,0.066,0.00049334,1
"3067","Forest",0.013671875,0,0.00000448,0.001996428,0,0.000198598,0,0.056050047,712.0764286,2723.122457,289.8565048,3.783,0.875,0.056,15.945,50.303,12,0.835,0.417,0.337,1.168,1.548,3.476,0.046,0.0000997606,2
"3068","Grant",0.392445238,0.004047175,0.0000303703,0.131808497,0.012428062,0.001960866,0.000213913,0.083857122,224067.8426,13.221,8824.33972,3.918,0.228,0.018,70.017,179.882,12.987,0.493,1.507,0.155,4.792,1.21,2.597,0.05,0.000826663,1
